Patch,Hero,Ability,Cluster
7.27,npc_dota_hero_riki,riki_poison_dart,26
7.27,npc_dota_hero_riki,generic_hidden,0
7.27,npc_dota_hero_riki,riki_backstab,0
7.27,npc_dota_hero_riki,special_bonus_hp_regen_6,0
7.27,npc_dota_hero_riki,special_bonus_attack_speed_20,0
7.27,npc_dota_hero_riki,special_bonus_attack_damage_20,0
7.27,npc_dota_hero_riki,special_bonus_unique_riki_2,0
7.27,npc_dota_hero_riki,special_bonus_unique_riki_1,0
7.27,npc_dota_hero_riki,special_bonus_unique_riki_3,0
7.27,npc_dota_hero_riki,special_bonus_unique_riki_6,0
7.27,npc_dota_hero_riki,special_bonus_unique_riki_7,0
7.27,npc_dota_hero_enigma,enigma_malefice,46
7.27,npc_dota_hero_enigma,enigma_demonic_conversion,46
7.27,npc_dota_hero_enigma,enigma_midnight_pulse,14
7.27,npc_dota_hero_enigma,generic_hidden,51
7.27,npc_dota_hero_enigma,generic_hidden,51
7.27,npc_dota_hero_enigma,enigma_black_hole,21
7.27,npc_dota_hero_enigma,special_bonus_unique_enigma_7,51
7.27,npc_dota_hero_enigma,special_bonus_unique_enigma_6,51
7.27,npc_dota_hero_enigma,special_bonus_cooldown_reduction_10,51
7.27,npc_dota_hero_enigma,special_bonus_unique_enigma_9,51
7.27,npc_dota_hero_enigma,special_bonus_hp_400,51
7.27,npc_dota_hero_enigma,special_bonus_unique_enigma_3,51
7.27,npc_dota_hero_enigma,special_bonus_unique_enigma_2,51
7.27,npc_dota_hero_enigma,special_bonus_unique_enigma,51
7.27,npc_dota_hero_tinker,tinker_laser,22
7.27,npc_dota_hero_tinker,tinker_heat_seeking_missile,66
7.27,npc_dota_hero_tinker,tinker_march_of_the_machines,33
7.27,npc_dota_hero_tinker,tinker_defense_matrix,46
7.27,npc_dota_hero_tinker,generic_hidden,51
7.27,npc_dota_hero_tinker,tinker_rearm,24
7.27,npc_dota_hero_tinker,special_bonus_spell_amplify_8,51
7.27,npc_dota_hero_tinker,special_bonus_cast_range_125,51
7.27,npc_dota_hero_tinker,special_bonus_unique_tinker_5,51
7.27,npc_dota_hero_tinker,special_bonus_mana_reduction_9,51
7.27,npc_dota_hero_tinker,special_bonus_armor_8,51
7.27,npc_dota_hero_tinker,special_bonus_unique_tinker_2,51
7.27,npc_dota_hero_tinker,special_bonus_unique_tinker,51
7.27,npc_dota_hero_tinker,special_bonus_unique_tinker_3,51
7.27,npc_dota_hero_sniper,sniper_shrapnel,56
7.27,npc_dota_hero_sniper,sniper_headshot,13
7.27,npc_dota_hero_sniper,sniper_take_aim,13
7.27,npc_dota_hero_sniper,sniper_concussive_grenade,13
7.27,npc_dota_hero_sniper,generic_hidden,13
7.27,npc_dota_hero_sniper,sniper_assassinate,62
7.27,npc_dota_hero_sniper,special_bonus_cooldown_reduction_15,13
7.27,npc_dota_hero_sniper,special_bonus_attack_damage_15,13
7.27,npc_dota_hero_sniper,special_bonus_attack_speed_30,13
7.27,npc_dota_hero_sniper,special_bonus_unique_sniper_5,13
7.27,npc_dota_hero_sniper,special_bonus_unique_sniper_3,13
7.27,npc_dota_hero_sniper,special_bonus_unique_sniper_1,13
7.27,npc_dota_hero_sniper,special_bonus_attack_range_100,13
7.27,npc_dota_hero_sniper,special_bonus_unique_sniper_2,13
7.27,npc_dota_hero_necrolyte,necrolyte_death_pulse,61
7.27,npc_dota_hero_necrolyte,necrolyte_sadist,53
7.27,npc_dota_hero_necrolyte,necrolyte_heartstopper_aura,53
7.27,npc_dota_hero_necrolyte,necrolyte_death_seeker,6
7.27,npc_dota_hero_necrolyte,generic_hidden,51
7.27,npc_dota_hero_necrolyte,necrolyte_reapers_scythe,55
7.27,npc_dota_hero_necrolyte,special_bonus_attack_damage_25,51
7.27,npc_dota_hero_necrolyte,special_bonus_strength_8,51
7.27,npc_dota_hero_necrolyte,special_bonus_unique_necrophos_3,51
7.27,npc_dota_hero_necrolyte,special_bonus_unique_necrophos_4,51
7.27,npc_dota_hero_necrolyte,special_bonus_magic_resistance_15,51
7.27,npc_dota_hero_necrolyte,special_bonus_unique_necrophos_5,51
7.27,npc_dota_hero_necrolyte,special_bonus_unique_necrophos_2,51
7.27,npc_dota_hero_necrolyte,special_bonus_unique_necrophos,51
7.27,npc_dota_hero_warlock,warlock_fatal_bonds,40
7.27,npc_dota_hero_warlock,warlock_shadow_word,40
7.27,npc_dota_hero_warlock,warlock_upheaval,14
7.27,npc_dota_hero_warlock,generic_hidden,12
7.27,npc_dota_hero_warlock,generic_hidden,12
7.27,npc_dota_hero_warlock,warlock_rain_of_chaos,14
7.27,npc_dota_hero_warlock,special_bonus_unique_warlock_5,12
7.27,npc_dota_hero_warlock,special_bonus_cast_range_150,12
7.27,npc_dota_hero_warlock,special_bonus_armor_8,12
7.27,npc_dota_hero_warlock,special_bonus_unique_warlock_3,12
7.27,npc_dota_hero_warlock,special_bonus_unique_warlock_4,12
7.27,npc_dota_hero_warlock,special_bonus_unique_warlock_6,12
7.27,npc_dota_hero_warlock,special_bonus_unique_warlock_2,12
7.27,npc_dota_hero_warlock,special_bonus_unique_warlock_1,12
7.27,npc_dota_hero_beastmaster,beastmaster_wild_axes,43
7.27,npc_dota_hero_beastmaster,beastmaster_call_of_the_wild_boar,17
7.27,npc_dota_hero_beastmaster,beastmaster_call_of_the_wild_hawk,17
7.27,npc_dota_hero_beastmaster,beastmaster_inner_beast,50
7.27,npc_dota_hero_beastmaster,beastmaster_mark_of_the_beast,17
7.27,npc_dota_hero_beastmaster,beastmaster_primal_roar,50
7.27,npc_dota_hero_beastmaster,special_bonus_attack_damage_25,17
7.27,npc_dota_hero_beastmaster,special_bonus_movement_speed_20,17
7.27,npc_dota_hero_beastmaster,special_bonus_mp_regen_3,17
7.27,npc_dota_hero_beastmaster,special_bonus_armor_6,17
7.27,npc_dota_hero_beastmaster,special_bonus_unique_beastmaster_2,17
7.27,npc_dota_hero_beastmaster,special_bonus_unique_beastmaster,17
7.27,npc_dota_hero_beastmaster,special_bonus_unique_beastmaster_4,17
7.27,npc_dota_hero_beastmaster,special_bonus_unique_beastmaster_6,17
7.27,npc_dota_hero_queenofpain,queenofpain_shadow_strike,45
7.27,npc_dota_hero_queenofpain,queenofpain_blink,58
7.27,npc_dota_hero_queenofpain,queenofpain_scream_of_pain,64
7.27,npc_dota_hero_queenofpain,generic_hidden,58
7.27,npc_dota_hero_queenofpain,generic_hidden,58
7.27,npc_dota_hero_queenofpain,queenofpain_sonic_wave,48
7.27,npc_dota_hero_queenofpain,special_bonus_attack_damage_20,58
7.27,npc_dota_hero_queenofpain,special_bonus_strength_9,58
7.27,npc_dota_hero_queenofpain,special_bonus_cooldown_reduction_10,58
7.27,npc_dota_hero_queenofpain,special_bonus_attack_speed_30,58
7.27,npc_dota_hero_queenofpain,special_bonus_spell_lifesteal_25,58
7.27,npc_dota_hero_queenofpain,special_bonus_unique_queen_of_pain,58
7.27,npc_dota_hero_queenofpain,special_bonus_unique_queen_of_pain_4,58
7.27,npc_dota_hero_queenofpain,special_bonus_spell_block_18,58
7.27,npc_dota_hero_venomancer,venomancer_venomous_gale,45
7.27,npc_dota_hero_venomancer,venomancer_poison_sting,51
7.27,npc_dota_hero_venomancer,venomancer_plague_ward,28
7.27,npc_dota_hero_venomancer,generic_hidden,51
7.27,npc_dota_hero_venomancer,generic_hidden,51
7.27,npc_dota_hero_venomancer,venomancer_poison_nova,24
7.27,npc_dota_hero_venomancer,special_bonus_unique_venomancer_3,51
7.27,npc_dota_hero_venomancer,special_bonus_unique_venomancer_7,51
7.27,npc_dota_hero_venomancer,special_bonus_attack_range_100,51
7.27,npc_dota_hero_venomancer,special_bonus_unique_venomancer_2,51
7.27,npc_dota_hero_venomancer,special_bonus_unique_venomancer_4,51
7.27,npc_dota_hero_venomancer,special_bonus_spell_lifesteal_12,51
7.27,npc_dota_hero_venomancer,special_bonus_unique_venomancer_6,51
7.27,npc_dota_hero_venomancer,special_bonus_unique_venomancer,51
7.27,npc_dota_hero_faceless_void,faceless_void_time_walk,63
7.27,npc_dota_hero_faceless_void,faceless_void_time_dilation,53
7.27,npc_dota_hero_faceless_void,faceless_void_time_lock,0
7.27,npc_dota_hero_faceless_void,faceless_void_time_walk_reverse,29
7.27,npc_dota_hero_faceless_void,generic_hidden,0
7.27,npc_dota_hero_faceless_void,faceless_void_chronosphere,65
7.27,npc_dota_hero_faceless_void,special_bonus_attack_damage_12,0
7.27,npc_dota_hero_faceless_void,special_bonus_strength_8,0
7.27,npc_dota_hero_faceless_void,special_bonus_unique_faceless_void_3,0
7.27,npc_dota_hero_faceless_void,special_bonus_unique_faceless_void,0
7.27,npc_dota_hero_faceless_void,special_bonus_attack_speed_40,0
7.27,npc_dota_hero_faceless_void,special_bonus_unique_faceless_void_5,0
7.27,npc_dota_hero_faceless_void,special_bonus_unique_faceless_void_4,0
7.27,npc_dota_hero_faceless_void,special_bonus_unique_faceless_void_2,0
7.27,npc_dota_hero_skeleton_king,skeleton_king_hellfire_blast,49
7.27,npc_dota_hero_skeleton_king,skeleton_king_vampiric_aura,17
7.27,npc_dota_hero_skeleton_king,skeleton_king_mortal_strike,17
7.27,npc_dota_hero_skeleton_king,generic_hidden,17
7.27,npc_dota_hero_skeleton_king,generic_hidden,17
7.27,npc_dota_hero_skeleton_king,skeleton_king_reincarnation,50
7.27,npc_dota_hero_skeleton_king,special_bonus_unique_wraith_king_9,17
7.27,npc_dota_hero_skeleton_king,special_bonus_attack_speed_15,17
7.27,npc_dota_hero_skeleton_king,special_bonus_strength_12,17
7.27,npc_dota_hero_skeleton_king,special_bonus_unique_wraith_king_6,17
7.27,npc_dota_hero_skeleton_king,special_bonus_movement_speed_30,17
7.27,npc_dota_hero_skeleton_king,special_bonus_unique_wraith_king_5,17
7.27,npc_dota_hero_skeleton_king,special_bonus_unique_wraith_king_10,17
7.27,npc_dota_hero_skeleton_king,special_bonus_unique_wraith_king_4,17
7.27,npc_dota_hero_death_prophet,death_prophet_carrion_swarm,45
7.27,npc_dota_hero_death_prophet,death_prophet_silence,14
7.27,npc_dota_hero_death_prophet,death_prophet_spirit_siphon,46
7.27,npc_dota_hero_death_prophet,generic_hidden,51
7.27,npc_dota_hero_death_prophet,generic_hidden,51
7.27,npc_dota_hero_death_prophet,death_prophet_exorcism,66
7.27,npc_dota_hero_death_prophet,special_bonus_attack_damage_30,51
7.27,npc_dota_hero_death_prophet,special_bonus_magic_resistance_12,51
7.27,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet_3,51
7.27,npc_dota_hero_death_prophet,special_bonus_cast_range_150,51
7.27,npc_dota_hero_death_prophet,special_bonus_hp_400,51
7.27,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet_2,51
7.27,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet_5,51
7.27,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet,51
7.27,npc_dota_hero_phantom_assassin,phantom_assassin_stifling_dagger,26
7.27,npc_dota_hero_phantom_assassin,phantom_assassin_phantom_strike,28
7.27,npc_dota_hero_phantom_assassin,phantom_assassin_blur,65
7.27,npc_dota_hero_phantom_assassin,phantom_assassin_fan_of_knives,7
7.27,npc_dota_hero_phantom_assassin,generic_hidden,0
7.27,npc_dota_hero_phantom_assassin,phantom_assassin_coup_de_grace,0
7.27,npc_dota_hero_phantom_assassin,special_bonus_hp_150,0
7.27,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_7,0
7.27,npc_dota_hero_phantom_assassin,special_bonus_lifesteal_12,0
7.27,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_6,0
7.27,npc_dota_hero_phantom_assassin,special_bonus_corruption_3,0
7.27,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_3,0
7.27,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_2,0
7.27,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin,0
7.27,npc_dota_hero_pugna,pugna_nether_blast,61
7.27,npc_dota_hero_pugna,pugna_decrepify,46
7.27,npc_dota_hero_pugna,pugna_nether_ward,66
7.27,npc_dota_hero_pugna,generic_hidden,51
7.27,npc_dota_hero_pugna,generic_hidden,51
7.27,npc_dota_hero_pugna,pugna_life_drain,46
7.27,npc_dota_hero_pugna,special_bonus_movement_speed_15,51
7.27,npc_dota_hero_pugna,special_bonus_hp_175,51
7.27,npc_dota_hero_pugna,special_bonus_unique_pugna_4,51
7.27,npc_dota_hero_pugna,special_bonus_unique_pugna_6,51
7.27,npc_dota_hero_pugna,special_bonus_unique_pugna_1,51
7.27,npc_dota_hero_pugna,special_bonus_unique_pugna_5,51
7.27,npc_dota_hero_pugna,special_bonus_unique_pugna_2,51
7.27,npc_dota_hero_pugna,special_bonus_unique_pugna_3,51
7.27,npc_dota_hero_templar_assassin,templar_assassin_refraction,0
7.27,npc_dota_hero_templar_assassin,templar_assassin_meld,0
7.27,npc_dota_hero_templar_assassin,templar_assassin_psi_blades,0
7.27,npc_dota_hero_templar_assassin,templar_assassin_trap,32
7.27,npc_dota_hero_templar_assassin,templar_assassin_trap_teleport,32
7.27,npc_dota_hero_templar_assassin,templar_assassin_psionic_trap,42
7.27,npc_dota_hero_templar_assassin,special_bonus_attack_speed_15,0
7.27,npc_dota_hero_templar_assassin,special_bonus_movement_speed_20,0
7.27,npc_dota_hero_templar_assassin,special_bonus_evasion_15,0
7.27,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_3,0
7.27,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_4,0
7.27,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_2,0
7.27,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_7,0
7.27,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin,0
7.27,npc_dota_hero_viper,viper_poison_attack,46
7.27,npc_dota_hero_viper,viper_nethertoxin,38
7.27,npc_dota_hero_viper,viper_corrosive_skin,40
7.27,npc_dota_hero_viper,generic_hidden,12
7.27,npc_dota_hero_viper,generic_hidden,12
7.27,npc_dota_hero_viper,viper_viper_strike,11
7.27,npc_dota_hero_viper,special_bonus_attack_speed_20,12
7.27,npc_dota_hero_viper,special_bonus_spell_lifesteal_8,12
7.27,npc_dota_hero_viper,special_bonus_attack_range_100,12
7.27,npc_dota_hero_viper,special_bonus_unique_viper_1,12
7.27,npc_dota_hero_viper,special_bonus_unique_viper_2,12
7.27,npc_dota_hero_viper,special_bonus_attack_damage_70,12
7.27,npc_dota_hero_viper,special_bonus_unique_viper_5,12
7.27,npc_dota_hero_viper,special_bonus_unique_viper_4,12
7.27,npc_dota_hero_luna,luna_lucent_beam,22
7.27,npc_dota_hero_luna,luna_moon_glaive,46
7.27,npc_dota_hero_luna,luna_lunar_blessing,21
7.27,npc_dota_hero_luna,generic_hidden,0
7.27,npc_dota_hero_luna,generic_hidden,0
7.27,npc_dota_hero_luna,luna_eclipse,33
7.27,npc_dota_hero_luna,special_bonus_attack_speed_15,0
7.27,npc_dota_hero_luna,special_bonus_cast_range_350,0
7.27,npc_dota_hero_luna,special_bonus_unique_luna_2,0
7.27,npc_dota_hero_luna,special_bonus_movement_speed_25,0
7.27,npc_dota_hero_luna,special_bonus_all_stats_8,0
7.27,npc_dota_hero_luna,special_bonus_unique_luna_1,0
7.27,npc_dota_hero_luna,special_bonus_lifesteal_30,0
7.27,npc_dota_hero_luna,special_bonus_unique_luna_5,0
7.27,npc_dota_hero_dragon_knight,dragon_knight_breathe_fire,49
7.27,npc_dota_hero_dragon_knight,dragon_knight_dragon_tail,11
7.27,npc_dota_hero_dragon_knight,dragon_knight_dragon_blood,0
7.27,npc_dota_hero_dragon_knight,dragon_knight_fireball,42
7.27,npc_dota_hero_dragon_knight,generic_hidden,0
7.27,npc_dota_hero_dragon_knight,dragon_knight_elder_dragon_form,32
7.27,npc_dota_hero_dragon_knight,special_bonus_mp_regen_2,0
7.27,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight_3,0
7.27,npc_dota_hero_dragon_knight,special_bonus_attack_damage_25,0
7.27,npc_dota_hero_dragon_knight,special_bonus_hp_400,0
7.27,npc_dota_hero_dragon_knight,special_bonus_cooldown_reduction_15,0
7.27,npc_dota_hero_dragon_knight,special_bonus_strength_20,0
7.27,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight,0
7.27,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight_2,0
7.27,npc_dota_hero_dazzle,dazzle_poison_touch,45
7.27,npc_dota_hero_dazzle,dazzle_shallow_grave,40
7.27,npc_dota_hero_dazzle,dazzle_shadow_wave,22
7.27,npc_dota_hero_dazzle,generic_hidden,12
7.27,npc_dota_hero_dazzle,generic_hidden,12
7.27,npc_dota_hero_dazzle,dazzle_bad_juju,14
7.27,npc_dota_hero_dazzle,special_bonus_attack_damage_50,12
7.27,npc_dota_hero_dazzle,special_bonus_mp_regen_175,12
7.27,npc_dota_hero_dazzle,special_bonus_cast_range_150,12
7.27,npc_dota_hero_dazzle,special_bonus_attack_speed_35,12
7.27,npc_dota_hero_dazzle,special_bonus_movement_speed_30,12
7.27,npc_dota_hero_dazzle,special_bonus_unique_dazzle_3,12
7.27,npc_dota_hero_dazzle,special_bonus_unique_dazzle_1,12
7.27,npc_dota_hero_dazzle,special_bonus_unique_dazzle_4,12
7.27,npc_dota_hero_rattletrap,rattletrap_battery_assault,32
7.27,npc_dota_hero_rattletrap,rattletrap_power_cogs,32
7.27,npc_dota_hero_rattletrap,rattletrap_rocket_flare,38
7.27,npc_dota_hero_rattletrap,rattletrap_overclocking,0
7.27,npc_dota_hero_rattletrap,rattletrap_jetpack,0
7.27,npc_dota_hero_rattletrap,rattletrap_hookshot,36
7.27,npc_dota_hero_rattletrap,special_bonus_armor_4,0
7.27,npc_dota_hero_rattletrap,special_bonus_movement_speed_15,0
7.27,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_5,0
7.27,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_3,0
7.27,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_4,0
7.27,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_2,0
7.27,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_6,0
7.27,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk,0
7.27,npc_dota_hero_leshrac,leshrac_split_earth,22
7.27,npc_dota_hero_leshrac,leshrac_diabolic_edict,53
7.27,npc_dota_hero_leshrac,leshrac_lightning_storm,14
7.27,npc_dota_hero_leshrac,leshrac_greater_lightning_storm,53
7.27,npc_dota_hero_leshrac,generic_hidden,51
7.27,npc_dota_hero_leshrac,leshrac_pulse_nova,61
7.27,npc_dota_hero_leshrac,special_bonus_armor_4,51
7.27,npc_dota_hero_leshrac,special_bonus_unique_leshrac_5,51
7.27,npc_dota_hero_leshrac,special_bonus_strength_12,51
7.27,npc_dota_hero_leshrac,special_bonus_movement_speed_25,51
7.27,npc_dota_hero_leshrac,special_bonus_unique_leshrac_2,51
7.27,npc_dota_hero_leshrac,special_bonus_unique_leshrac_3,51
7.27,npc_dota_hero_leshrac,special_bonus_unique_leshrac_1,51
7.27,npc_dota_hero_leshrac,special_bonus_unique_leshrac_6,51
7.27,npc_dota_hero_furion,furion_sprout,40
7.27,npc_dota_hero_furion,furion_teleportation,12
7.27,npc_dota_hero_furion,furion_force_of_nature,46
7.27,npc_dota_hero_furion,generic_hidden,12
7.27,npc_dota_hero_furion,generic_hidden,12
7.27,npc_dota_hero_furion,furion_wrath_of_nature,24
7.27,npc_dota_hero_furion,special_bonus_attack_damage_20,12
7.27,npc_dota_hero_furion,special_bonus_unique_furion_5,12
7.27,npc_dota_hero_furion,special_bonus_attack_speed_25,12
7.27,npc_dota_hero_furion,special_bonus_unique_furion_2,12
7.27,npc_dota_hero_furion,special_bonus_armor_8,12
7.27,npc_dota_hero_furion,special_bonus_cooldown_reduction_20,12
7.27,npc_dota_hero_furion,special_bonus_unique_furion_3,12
7.27,npc_dota_hero_furion,special_bonus_unique_furion,12
7.27,npc_dota_hero_life_stealer,life_stealer_rage,0
7.27,npc_dota_hero_life_stealer,life_stealer_feast,0
7.27,npc_dota_hero_life_stealer,life_stealer_ghoul_frenzy,0
7.27,npc_dota_hero_life_stealer,life_stealer_open_wounds,28
7.27,npc_dota_hero_life_stealer,generic_hidden,0
7.27,npc_dota_hero_life_stealer,life_stealer_infest,32
7.27,npc_dota_hero_life_stealer,life_stealer_consume,0
7.27,npc_dota_hero_life_stealer,special_bonus_hp_200,0
7.27,npc_dota_hero_life_stealer,special_bonus_attack_speed_30,0
7.27,npc_dota_hero_life_stealer,special_bonus_attack_damage_25,0
7.27,npc_dota_hero_life_stealer,special_bonus_movement_speed_20,0
7.27,npc_dota_hero_life_stealer,special_bonus_evasion_16,0
7.27,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_6,0
7.27,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_3,0
7.27,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer,0
7.27,npc_dota_hero_dark_seer,dark_seer_vacuum,22
7.27,npc_dota_hero_dark_seer,dark_seer_ion_shell,65
7.27,npc_dota_hero_dark_seer,dark_seer_surge,28
7.27,npc_dota_hero_dark_seer,dark_seer_normal_punch,66
7.27,npc_dota_hero_dark_seer,generic_hidden,0
7.27,npc_dota_hero_dark_seer,dark_seer_wall_of_replica,42
7.27,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_5,0
7.27,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_2,0
7.27,npc_dota_hero_dark_seer,special_bonus_armor_6,0
7.27,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_7,0
7.27,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_12,0
7.27,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer,0
7.27,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_4,0
7.27,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_3,0
7.27,npc_dota_hero_clinkz,clinkz_strafe,51
7.27,npc_dota_hero_clinkz,clinkz_searing_arrows,46
7.27,npc_dota_hero_clinkz,clinkz_wind_walk,51
7.27,npc_dota_hero_clinkz,clinkz_burning_army,40
7.27,npc_dota_hero_clinkz,generic_hidden,51
7.27,npc_dota_hero_clinkz,clinkz_death_pact,44
7.27,npc_dota_hero_clinkz,special_bonus_agility_8,51
7.27,npc_dota_hero_clinkz,special_bonus_mp_regen_175,51
7.27,npc_dota_hero_clinkz,special_bonus_unique_clinkz_10,51
7.27,npc_dota_hero_clinkz,special_bonus_unique_clinkz_1,51
7.27,npc_dota_hero_clinkz,special_bonus_attack_range_125,51
7.27,npc_dota_hero_clinkz,special_bonus_unique_clinkz_12,51
7.27,npc_dota_hero_clinkz,special_bonus_unique_clinkz_8,51
7.27,npc_dota_hero_clinkz,special_bonus_unique_clinkz_3,51
7.27,npc_dota_hero_omniknight,omniknight_purification,65
7.27,npc_dota_hero_omniknight,omniknight_repel,28
7.27,npc_dota_hero_omniknight,omniknight_degen_aura,65
7.27,npc_dota_hero_omniknight,omniknight_hammer_of_purity,0
7.27,npc_dota_hero_omniknight,generic_hidden,0
7.27,npc_dota_hero_omniknight,omniknight_guardian_angel,21
7.27,npc_dota_hero_omniknight,special_bonus_unique_omniknight_5,0
7.27,npc_dota_hero_omniknight,special_bonus_movement_speed_20,0
7.27,npc_dota_hero_omniknight,special_bonus_unique_omniknight_6,0
7.27,npc_dota_hero_omniknight,special_bonus_attack_damage_70,0
7.27,npc_dota_hero_omniknight,special_bonus_unique_omniknight_2,0
